x;y
-3.74;0.3702511936890181
-3.73;0.3695285881502136
-3.7199999999999998;0.36879985605469917
-3.71;0.368064927134144
-3.7;0.3673237300985595
-3.69;0.36657619261823254
-3.6799999999999997;0.3658222413052812
-3.67;0.3650618016948238
-3.66;0.36429479822575145
-3.65;0.3635211542210957
-3.6399999999999997;0.36274079186798014
-3.63;0.361953632197146
-3.62;0.3611595950620418
-3.61;0.36035859911746637
-3.5999999999999996;0.3595505617977528
-3.59;0.3587353992944842
-3.58;0.35791302653372736
-3.5700000000000003;0.35708335715277384
-3.56;0.3562463034763751
-3.55;0.35540177649246024
-3.54;0.3545496858273214
-3.5300000000000002;0.3536899397202552
-3.52;0.35282244499764515
-3.51;0.35194710704647164
-3.5;0.35106382978723405
-3.49;0.35017251564627017
-3.48;0.3492730655274581
-3.4699999999999998;0.3483653787832838
-3.46;0.3474493531852575
-3.45;0.3465248848936637
-3.44;0.34559186842662526
-3.4299999999999997;0.34465019662846536
-3.42;0.3436997606373477
-3.41;0.34274044985217605
-3.4;0.34177215189873417
-3.3899999999999997;0.3407947525950455
-3.38;0.3398081359159313
-3.37;0.3388121839567464
-3.36;0.3378067768962705
-3.3499999999999996;0.33679179295873163
-3.34;0.335767108374939
-3.33;0.33473259734250016
-3.3200000000000003;0.33368813198509845
-3.31;0.33263358231080425
-3.3;0.33156881616939365
-3.29;0.33049369920864774
-3.2800000000000002;0.3294080948296031
-3.27;0.3283118641407254
-3.26;0.3272048659109759
-3.25;0.32608695652173914
-3.24;0.32495798991758024
-3.23;0.3238178175557994
-3.2199999999999998;0.3226662883547484
-3.21;0.32150324864087476
-3.2;0.3203285420944559
-3.19;0.31914200969398826
-3.1799999999999997;0.31794348965919017
-3.17;0.31673281739257925
-3.16;0.3155098254195834
-3.15;0.3142743433271425
-3.1399999999999997;0.3130261977007564
-3.13;0.31176521205993396
-3.12;0.31049120679199516
-3.11;0.30920399908417917
-3.0999999999999996;0.3079034028540065
-3.09;0.30658922867784394
-3.08;0.30526128371761774
-3.0700000000000003;0.3039193716456207
-3.06;0.30256329256735415
-3.05;0.3011928429423459
-3.04;0.29980781550288277
-3.0300000000000002;0.29840799917059296
-3.02;0.2969931789708134
-3.01;0.2955631359446735
-3.0;0.29411764705882354
-2.9899999999999998;0.2926564851127356
-2.98;0.2911794186435015
-2.9699999999999998;0.2896862118280474
-2.96;0.28817662438268615
-2.95;0.28665041145992076
-2.94;0.28510732354241364
-2.93;0.28354710633403013
-2.92;0.281969500647862
-2.91;0.28037424229113594
-2.9;0.27876106194690264
-2.89;0.27712968505240637
-2.88;0.27547983167402235
-2.87;0.27381121637865297
-2.86;0.2721235481014636
-2.85;0.2704165300098393
-2.84;0.2686898593634345
-2.83;0.2669432273701874
-2.82;0.2651763190381622
-2.81;0.26338881302307976
-2.8;0.2615803814713896
-2.79;0.2597506898587334
-2.78;0.25789939682364005
-2.77;0.2560261539962916
-2.76;0.2541306058221872
-2.75;0.252212389380531
-2.7399999999999998;0.25027113419715735
-2.73;0.2483064620518057
-2.7199999999999998;0.24631798677954303
-2.71;0.24430531406612996
-2.6999999999999997;0.24226804123711335
-2.69;0.24020575704042396
-2.68;0.23811804142224355
-2.67;0.23600446529590127
-2.66;0.23386459030354648
-2.65;0.23169796857033345
-2.64;0.22950414245084708
-2.63;0.22728264426748115
-2.62;0.22503299604047516
-2.61;0.22275470920929638
-2.6;0.22044728434504796
-2.59;0.21811021085356225
-2.58;0.21574296666883247
-2.57;0.2133450179364117
-2.56;0.2109158186864015
-2.55;0.2084548104956268
-2.54;0.2059614221385846
-2.53;0.20343506922672808
-2.52;0.2008751538356352
-2.51;0.19828106411958407
-2.5;0.1956521739130435
-2.4899999999999998;0.19298784231855576
-2.48;0.19028741328047574
-2.4699999999999998;0.18755021514399461
-2.46;0.18477556019886157
-2.4499999999999997;0.18196274420717848
-2.44;0.17911104591462518
-2.43;0.17621972654443194
-2.42;0.17328802927339257
-2.41;0.17031517868917317
-2.4;0.16730038022813687
-2.39;0.16424281959287046
-2.38;0.16114166214855546
-2.37;0.15799605229728939
-2.36;0.1548051128294145
-2.35;0.15156794425087114
-2.34;0.14828362408553736
-2.33;0.144951206151474
-2.32;0.14156971980992952
-2.31;0.13813816918591426
-2.3;0.13465553235908134
-2.29;0.13112076052359775
-2.28;0.12753277711561378
-2.27;0.12389047690687527
-2.26;0.12019272506293939
-2.25;0.11643835616438356
-2.2399999999999998;0.11262617318930397
-2.23;0.10875494645531983
-2.2199999999999998;0.1048234125191942
-2.21;0.10083027303209326
-2.1999999999999997;0.096774193548387
-2.19;0.09265380228579409
-2.18;0.08846768883454055
-2.17;0.08421440281308654
-2.16;0.0798924524678318
-2.15;0.07550030321406909
-2.14;0.07103637611530543
-2.13;0.06649904629790178
-2.12;0.06188664129781701
-2.11;0.057197439336049156
-2.1;0.0524296675191816
-2.09;0.04758149996122118
-2.08;0.04265105582270547
-2.07;0.03763639726280741
-2.06;0.032535527299925183
-2.05;0.027346387575962146
-2.04;0.022066856019226564
-2.03;0.01669474440056325
-2.02;0.01122779577700816
-2.01;0.0056636818168976765
-2.0;0.0
-1.9899999999999998;-0.005765729314181775
-1.98;-0.011636065957198006
-1.9699999999999998;-0.017613653169274587
-1.96;-0.023701220971989515
-1.9499999999999997;-0.029901589704769294
-1.94;-0.03621767373452632
-1.9299999999999997;-0.04265248534838306
-1.92;-0.04920913884007032
-1.9100000000000001;-0.05589085480130866
-1.9;-0.0627009646302251
-1.8900000000000001;-0.06964291526968518
-1.88;-0.07672027418929611
-1.87;-0.08393673462577986
-1.8599999999999999;-0.09129612109744568
-1.85;-0.09880239520958077
-1.8399999999999999;-0.10645966176878308
-1.83;-0.11427217522552555
-1.8199999999999998;-0.12224434646565226
-1.81;-0.13038074997298368
-1.7999999999999998;-0.13868613138686148
-1.79;-0.14716541548019674
-1.7799999999999998;-0.1558237145855196
-1.77;-0.16466633749857565
-1.7599999999999998;-0.1736987988912844
-1.75;-0.18292682926829268
-1.7399999999999998;-0.19235638550403567
-1.73;-0.2019936620000802
-1.7199999999999998;-0.21184510250569497
-1.71;-0.22191741264799317
-1.6999999999999997;-0.23221757322175757
-1.69;-0.2427528542931116
-1.6799999999999997;-0.2535308301756806
-1.67;-0.2645593953427411
-1.6600000000000001;-0.27584678134420987
-1.65;-0.2874015748031497
-1.6400000000000001;-0.29923273657288985
-1.63;-0.3113496221428903
-1.62;-0.32376200338919203
-1.6099999999999999;-0.33648009177381605
-1.6;-0.3495145631067959
-1.5899999999999999;-0.3628765839948723
-1.58;-0.3765778401122018
-1.5699999999999998;-0.39063056644104044
-1.56;-0.4050475796441869
-1.5499999999999998;-0.4198423127463866
-1.54;-0.43502885231887156
-1.5299999999999998;-0.4506219783801404
-1.52;-0.46663720724701724
-1.5099999999999998;-0.4830908375933939
-1.5;-0.5
-1.4899999999999998;-0.5173827103075406
-1.48;-0.535257927117842
-1.4699999999999998;-0.5536456138238308
-1.46;-0.5725668055896055
-1.4499999999999997;-0.5920436817472705
-1.44;-0.6120996441281139
-1.4299999999999997;-0.6327594019030364
-1.42;-0.654049063571617
-1.4100000000000001;-0.6759962368120419
-1.4;-0.6986301369863015
-1.3900000000000001;-0.7219817051881849
-1.38;-0.746083736827115
-1.37;-0.7709710218607014
-1.3599999999999999;-0.7966804979253115
-1.35;-0.8232514177693759
-1.3399999999999999;-0.8507255325717819
-1.33;-0.8791472929308848
-1.3199999999999998;-0.9085640695428209
-1.31;-0.9390263958556039
-1.2999999999999998;-0.9705882352941183
-1.29;-1.0033072760072157
-1.2799999999999998;-1.0372452565003523
-1.27;-1.072468325995148
-1.2599999999999998;-1.1090474439132043
-1.25;-1.1470588235294117
-1.2399999999999998;-1.1865844255975337
-1.23;-1.2277125086385625
-1.2199999999999998;-1.2705382436260633
-1.21;-1.315164402032984
-1.1999999999999997;-1.3617021276595758
-1.19;-1.4102718043881672
-1.1799999999999997;-1.4610040340654429
-1.17;-1.5140407411669932
-1.1600000000000001;-1.569536423841059
-1.15;-1.6276595744680857
-1.1400000000000001;-1.6885942971485735
-1.13;-1.7525421547174678
-1.12;-1.819724284199363
-1.1099999999999999;-1.8903838273459916
-1.1;-1.9647887323943658
-1.0899999999999999;-2.043234994913531
-1.08;-2.126050420168067
-1.0699999999999998;-2.213599007598079
-1.06;-2.3062860808210384
-1.0499999999999998;-2.404564315352699
-1.04;-2.508940852819807
-1.0299999999999998;-2.6199857372080615
-1.02;-2.738341968911917
-1.0099999999999998;-2.8647375504710664
-1.0;-3.0
-0.9900000000000002;-3.1450739429285535
-0.9799999999999995;-3.30104257167681
-0.9699999999999998;-3.4691540031753276
-0.96;-3.6508538899430745
-0.9500000000000002;-3.8478260869565184
-0.9399999999999995;-4.06204379562045
-0.9299999999999997;-4.295834475198692
-0.9199999999999999;-4.551963048498847
-0.9100000000000001;-4.833739713501977
-0.9000000000000004;-5.145161290322569
-0.8899999999999997;-5.491098938719627
-0.8799999999999999;-5.877551020408166
-0.8700000000000001;-6.311989100817432
-0.8600000000000003;-6.803839732888129
-0.8499999999999996;-7.3651685393258655
-0.8399999999999999;-8.011673151750982
-0.8300000000000001;-8.764160931709895
-0.8200000000000003;-9.650812064965171
-0.8099999999999996;-10.71076233183861
-0.7999999999999998;-12.000000000000028
-0.79;-13.601531023368238
-0.7800000000000002;-15.643911439114333
-0.7699999999999996;-18.337459634015207
-0.7599999999999998;-22.051546391752677
-0.75;-27.5
-0.7400000000000002;-36.26470588235271
-0.7299999999999995;-52.69148936170314
-0.7199999999999998;-94.60869565217578
-0.71;-426.32926829268365
-0.7000000000000002;175.50000000000472
-0.6899999999999995;73.72175732217359
-0.6799999999999997;47.04255319148885
-0.6699999999999999;34.74657534246569
-0.6600000000000001;27.67391304347835
-0.6499999999999995;23.080645161290125
-0.6399999999999997;19.858407079645925
-0.6299999999999999;17.473811833171656
-0.6200000000000001;15.638408304498286
-0.6100000000000003;14.182564503518414
-0.5999999999999996;12.999999999999964
-0.5899999999999999;12.02073732718893
-0.5800000000000001;11.196821515892426
-0.5700000000000003;10.49428897772703
-0.5599999999999996;9.888412017167358
-0.5499999999999998;9.360759493670878
-0.54;8.897312859884838
-0.5300000000000002;8.487220447284354
-0.5199999999999996;8.12195121951218
-0.5099999999999998;7.794706127553141
-0.5;7.5
-0.4900000000000002;7.233358984224708
-0.47999999999999954;6.991097922848654
-0.46999999999999975;6.770154066642775
-0.45999999999999996;6.567961165048543
-0.4500000000000002;6.382352941176473
-0.4399999999999995;6.211488250652733
-0.4299999999999997;6.053792446842268
-0.41999999999999993;5.9079110012360925
-0.41000000000000014;5.772672491714374
-0.39999999999999947;5.647058823529405
-0.3899999999999997;5.530181086519112
-0.3799999999999999;5.421259842519683
-0.3700000000000001;5.319608923161664
-0.3600000000000003;5.224622030237584
-0.34999999999999964;5.1357615894039705
-0.33999999999999986;5.0525494276795
-0.33000000000000007;4.974558936333419
-0.3200000000000003;4.901408450704227
-0.3099999999999996;4.8327556325823195
-0.2999999999999998;4.768292682926829
-0.29000000000000004;4.707742245732147
-0.28000000000000025;4.650853889943075
-0.2699999999999996;4.5974010770311375
-0.2599999999999998;4.547178538390378
-0.25;4.5
-0.2400000000000002;4.455696202531646
-0.22999999999999954;4.414113173786623
-0.21999999999999975;4.375110717449069
-0.20999999999999996;4.338561087957886
-0.20000000000000018;4.304347826086957
-0.1899999999999995;4.27236473377883
-0.17999999999999972;4.242514970059879
-0.16999999999999993;4.214710252600296
-0.16000000000000014;4.188870151770659
-0.14999999999999947;4.164921465968585
-0.13999999999999968;4.142797668609491
-0.1299999999999999;4.122438418546884
-0.1200000000000001;4.1037891268533775
-0.11000000000000032;4.086800573888092
-0.09999999999999964;4.071428571428571
-0.08999999999999986;4.057633665379142
-0.08000000000000007;4.045380875202593
-0.07000000000000028;4.034639466774389
-0.05999999999999961;4.025382755842062
-0.04999999999999982;4.017587939698492
-0.040000000000000036;4.01123595505618
-0.03000000000000025;4.006311360448808
-0.019999999999999574;4.002802241793434
-0.009999999999999787;4.000700140028005
0.0;4.0
0.009999999999999787;4.000700140028005
0.020000000000000462;4.002802241793435
0.03000000000000025;4.006311360448808
0.040000000000000036;4.01123595505618
0.04999999999999982;4.017587939698492
0.0600000000000005;4.025382755842063
0.07000000000000028;4.034639466774389
0.08000000000000007;4.045380875202593
0.08999999999999986;4.057633665379142
0.10000000000000053;4.071428571428572
0.11000000000000032;4.086800573888092
0.1200000000000001;4.1037891268533775
0.1299999999999999;4.122438418546884
0.13999999999999968;4.142797668609491
0.15000000000000036;4.164921465968588
0.16000000000000014;4.188870151770659
0.16999999999999993;4.214710252600296
0.17999999999999972;4.242514970059879
0.1900000000000004;4.272364733778833
0.20000000000000018;4.304347826086957
0.20999999999999996;4.338561087957886
0.21999999999999975;4.375110717449069
0.23000000000000043;4.414113173786626
0.2400000000000002;4.455696202531646
0.25;4.5
0.2599999999999998;4.547178538390378
0.27000000000000046;4.597401077031143
0.28000000000000025;4.650853889943075
0.29000000000000004;4.707742245732147
0.2999999999999998;4.768292682926829
0.3100000000000005;4.832755632582326
0.3200000000000003;4.901408450704227
0.33000000000000007;4.974558936333419
0.33999999999999986;5.0525494276795
0.35000000000000053;5.1357615894039785
0.3600000000000003;5.224622030237584
0.3700000000000001;5.319608923161664
0.3799999999999999;5.421259842519683
0.3899999999999997;5.530181086519112
0.40000000000000036;5.647058823529416
0.41000000000000014;5.772672491714374
0.41999999999999993;5.9079110012360925
0.4299999999999997;6.053792446842268
0.4400000000000004;6.211488250652748
0.4500000000000002;6.382352941176473
0.45999999999999996;6.567961165048543
0.46999999999999975;6.770154066642775
0.4800000000000004;6.991097922848674
0.4900000000000002;7.233358984224708
0.5;7.5
0.5099999999999998;7.794706127553141
0.5200000000000005;8.12195121951221
0.5300000000000002;8.487220447284354
0.54;8.897312859884838
0.5499999999999998;9.360759493670878
0.5600000000000005;9.88841201716741
0.5700000000000003;10.49428897772703
0.5800000000000001;11.196821515892426
0.5899999999999999;12.02073732718893
0.6000000000000005;13.000000000000059
0.6100000000000003;14.182564503518414
0.6200000000000001;15.638408304498286
0.6299999999999999;17.473811833171656
0.6399999999999997;19.858407079645925
0.6500000000000004;23.080645161290466
0.6600000000000001;27.67391304347835
0.6699999999999999;34.74657534246569
0.6799999999999997;47.04255319148885
0.6900000000000004;73.72175732217733
0.7000000000000002;175.50000000000472
0.71;-426.32926829268365
0.7199999999999998;-94.60869565217578
0.7300000000000004;-52.691489361701166
0.7400000000000002;-36.26470588235271
0.75;-27.5
0.7599999999999998;-22.051546391752677
0.7700000000000005;-18.337459634014916
0.7800000000000002;-15.643911439114333
0.79;-13.601531023368238
0.7999999999999998;-12.000000000000028
0.8100000000000005;-10.710762331838508
0.8200000000000003;-9.650812064965171
0.8300000000000001;-8.764160931709895
0.8399999999999999;-8.011673151750982
0.8500000000000005;-7.36516853932581
0.8600000000000003;-6.803839732888129
0.8700000000000001;-6.311989100817432
0.8799999999999999;-5.877551020408166
0.8899999999999997;-5.491098938719627
0.9000000000000004;-5.145161290322569
0.9100000000000001;-4.833739713501977
0.9199999999999999;-4.551963048498847
0.9299999999999997;-4.295834475198692
0.9400000000000004;-4.062043795620429
0.9500000000000002;-3.8478260869565184
0.96;-3.6508538899430745
0.9699999999999998;-3.4691540031753276
0.9800000000000004;-3.301042571676796
0.9900000000000002;-3.1450739429285535
1.0;-3.0
1.0099999999999998;-2.8647375504710664
1.0200000000000005;-2.7383419689119117
1.0300000000000002;-2.619985737208055
1.04;-2.508940852819807
1.0499999999999998;-2.404564315352699
1.0600000000000005;-2.3062860808210344
1.0700000000000003;-2.2135990075980745
1.08;-2.126050420168067
1.0899999999999999;-2.043234994913531
1.1000000000000005;-1.9647887323943627
1.1100000000000003;-1.8903838273459888
1.12;-1.819724284199363
1.13;-1.7525421547174678
1.1400000000000006;-1.688594297148571
1.1500000000000004;-1.6276595744680828
1.1600000000000001;-1.569536423841059
1.17;-1.5140407411669932
1.1799999999999997;-1.4610040340654429
1.1900000000000004;-1.410271804388165
1.2000000000000002;-1.3617021276595738
1.21;-1.315164402032984
1.2199999999999998;-1.2705382436260633
1.2300000000000004;-1.2277125086385607
1.2400000000000002;-1.186584425597532
1.25;-1.1470588235294117
1.2599999999999998;-1.1090474439132043
1.2700000000000005;-1.0724683259951462
1.2800000000000002;-1.0372452565003503
1.29;-1.0033072760072157
1.2999999999999998;-0.9705882352941183
1.3100000000000005;-0.9390263958556024
1.3200000000000003;-0.9085640695428194
1.33;-0.8791472929308848
1.3399999999999999;-0.8507255325717819
1.3500000000000005;-0.8232514177693747
1.3600000000000003;-0.7966804979253105
1.37;-0.7709710218607014
1.38;-0.746083736827115
1.3900000000000006;-0.7219817051881839
1.4000000000000004;-0.6986301369863006
1.4100000000000001;-0.6759962368120419
1.42;-0.654049063571617
1.4299999999999997;-0.6327594019030364
1.4400000000000004;-0.612099644128113
1.4500000000000002;-0.5920436817472695
1.46;-0.5725668055896055
1.4699999999999998;-0.5536456138238308
1.4800000000000004;-0.5352579271178411
1.4900000000000002;-0.5173827103075398
1.5;-0.5
1.5099999999999998;-0.4830908375933939
1.5200000000000005;-0.4666372072470165
1.5300000000000002;-0.4506219783801397
1.54;-0.43502885231887156
1.5499999999999998;-0.4198423127463866
1.5600000000000005;-0.4050475796441863
1.5700000000000003;-0.39063056644103983
1.58;-0.3765778401122018
1.5899999999999999;-0.3628765839948723
1.6000000000000005;-0.34951456310679535
1.6100000000000003;-0.3364800917738153
1.62;-0.32376200338919203
1.63;-0.3113496221428903
1.6400000000000006;-0.2992327365728894
1.6500000000000004;-0.28740157480314926
1.6600000000000001;-0.27584678134420987
1.67;-0.2645593953427411
1.6799999999999997;-0.2535308301756806
1.6900000000000004;-0.24275285429311105
1.7000000000000002;-0.23221757322175715
1.71;-0.22191741264799317
1.7199999999999998;-0.21184510250569497
1.7300000000000004;-0.20199366200007982
1.7400000000000002;-0.1923563855040352
1.75;-0.18292682926829268
1.7599999999999998;-0.1736987988912844
1.7700000000000005;-0.16466633749857532
1.7800000000000002;-0.15582371458551916
1.79;-0.14716541548019674
1.7999999999999998;-0.13868613138686148
1.8100000000000005;-0.13038074997298327
1.8200000000000003;-0.12224434646565187
1.83;-0.11427217522552555
1.8399999999999999;-0.10645966176878308
1.8500000000000005;-0.09880239520958041
1.8600000000000003;-0.09129612109744534
1.87;-0.08393673462577986
1.88;-0.07672027418929611
1.8900000000000006;-0.06964291526968486
1.9000000000000004;-0.06270096463022486
1.9100000000000001;-0.05589085480130866
1.92;-0.04920913884007032
1.9299999999999997;-0.04265248534838306
1.9400000000000004;-0.03621767373452602
1.9500000000000002;-0.02990158970476901
1.96;-0.023701220971989515
1.9699999999999998;-0.017613653169274587
1.9800000000000004;-0.01163606595719774
1.9900000000000002;-0.005765729314181516
2.0;0.0
2.01;0.0056636818168976765
2.0200000000000005;0.011227795777008403
2.0300000000000002;0.016694744400563486
2.04;0.022066856019226564
2.05;0.027346387575962146
2.0600000000000005;0.03253552729992552
2.0700000000000003;0.037636397262807625
2.08;0.04265105582270547
2.09;0.04758149996122118
2.1000000000000005;0.05242966751918181
2.1100000000000003;0.05719743933604936
2.12;0.06188664129781701
2.13;0.06649904629790178
2.1400000000000006;0.07103637611530571
2.1500000000000004;0.07550030321406928
2.16;0.0798924524678318
2.17;0.08421440281308654
2.1799999999999997;0.08846768883454038
2.1900000000000004;0.09265380228579426
2.2;0.09677419354838716
2.21;0.10083027303209326
2.2199999999999998;0.1048234125191942
2.2300000000000004;0.10875494645531998
2.24;0.11262617318930412
2.25;0.11643835616438356
2.26;0.12019272506293939
2.2700000000000005;0.12389047690687548
2.2800000000000002;0.12753277711561392
2.29;0.13112076052359775
2.3;0.13465553235908134
2.3100000000000005;0.13813816918591448
2.3200000000000003;0.14156971980992963
2.33;0.144951206151474
2.34;0.14828362408553736
2.3500000000000005;0.15156794425087125
2.3600000000000003;0.15480511282941464
2.37;0.15799605229728939
2.38;0.16114166214855546
2.3900000000000006;0.16424281959287063
2.4000000000000004;0.16730038022813698
2.41;0.17031517868917317
2.42;0.17328802927339257
2.4299999999999997;0.17621972654443183
2.4400000000000004;0.1791110459146253
2.45;0.18196274420717862
2.46;0.18477556019886157
2.4699999999999998;0.18755021514399461
2.4800000000000004;0.19028741328047583
2.49;0.19298784231855587
2.5;0.1956521739130435
2.51;0.19828106411958407
2.5200000000000005;0.20087515383563528
2.5300000000000002;0.20343506922672816
2.54;0.2059614221385846
2.55;0.2084548104956268
2.5600000000000005;0.21091581868640163
2.5700000000000003;0.2133450179364118
2.58;0.21574296666883247
2.59;0.21811021085356225
2.6000000000000005;0.22044728434504804
2.6100000000000003;0.22275470920929652
2.62;0.22503299604047516
2.63;0.22728264426748115
2.6400000000000006;0.2295041424508472
2.6500000000000004;0.23169796857033353
2.66;0.23386459030354648
2.67;0.23600446529590127
2.6799999999999997;0.23811804142224344
2.6900000000000004;0.24020575704042407
2.7;0.24226804123711343
2.71;0.24430531406612996
2.7199999999999998;0.24631798677954303
2.7300000000000004;0.24830646205180582
2.74;0.2502711341971574
2.75;0.252212389380531
2.76;0.2541306058221872
2.7700000000000005;0.2560261539962917
2.7800000000000002;0.25789939682364016
2.79;0.2597506898587334
2.8;0.2615803814713896
2.8100000000000005;0.2633888130230798
2.8200000000000003;0.26517631903816224
2.83;0.2669432273701874
2.84;0.2686898593634345
2.8500000000000005;0.27041653000983934
2.8600000000000003;0.27212354810146366
2.87;0.27381121637865297
2.88;0.27547983167402235
2.8900000000000006;0.2771296850524065
2.9000000000000004;0.2787610619469027
2.91;0.28037424229113594
2.92;0.281969500647862
2.9300000000000006;0.2835471063340302
2.9400000000000004;0.28510732354241375
2.95;0.28665041145992076
2.96;0.28817662438268615
2.9699999999999998;0.2896862118280474
2.9800000000000004;0.2911794186435016
2.99;0.2926564851127357
3.0;0.29411764705882354
3.01;0.2955631359446735
3.0199999999999996;0.2969931789708134
3.0299999999999994;0.2984079991705928
3.040000000000001;0.2998078155028829
3.0500000000000007;0.301192842942346
3.0600000000000005;0.3025632925673542
3.0700000000000003;0.3039193716456207
3.08;0.30526128371761774
3.09;0.30658922867784394
3.0999999999999996;0.3079034028540065
3.1099999999999994;0.3092039990841791
3.120000000000001;0.31049120679199527
3.130000000000001;0.31176521205993407
3.1400000000000006;0.3130261977007565
3.1500000000000004;0.31427434332714255
3.16;0.3155098254195834
3.17;0.31673281739257925
3.1799999999999997;0.31794348965919017
3.1899999999999995;0.3191420096939882
3.1999999999999993;0.32032854209445577
3.210000000000001;0.3215032486408748
3.2200000000000006;0.3226662883547486
3.2300000000000004;0.32381781755579947
3.24;0.32495798991758024
3.25;0.32608695652173914
3.26;0.3272048659109759
3.2699999999999996;0.3283118641407254
3.2799999999999994;0.329408094829603
3.290000000000001;0.33049369920864785
3.3000000000000007;0.3315688161693937
3.3100000000000005;0.33263358231080425
3.3200000000000003;0.33368813198509845
3.33;0.33473259734250016
3.34;0.335767108374939
3.3499999999999996;0.33679179295873163
3.3599999999999994;0.3378067768962704
3.370000000000001;0.3388121839567465
3.380000000000001;0.3398081359159314
3.3900000000000006;0.3407947525950456
3.4000000000000004;0.3417721518987342
3.41;0.34274044985217605
3.42;0.3436997606373477
3.4299999999999997;0.34465019662846536
3.4399999999999995;0.3455918684266252
3.4499999999999993;0.3465248848936636
3.460000000000001;0.3474493531852576
3.4700000000000006;0.34836537878328383
3.4800000000000004;0.3492730655274582
3.49;0.35017251564627017
3.5;0.35106382978723405
3.51;0.35194710704647164
3.5199999999999996;0.35282244499764515
3.5299999999999994;0.3536899397202551
3.540000000000001;0.35454968582732144
3.5500000000000007;0.3554017764924603
3.5600000000000005;0.35624630347637515
3.5700000000000003;0.35708335715277384
3.58;0.35791302653372736
3.59;0.3587353992944842
3.5999999999999996;0.3595505617977528
3.6099999999999994;0.3603585991174663
3.620000000000001;0.3611595950620419
3.630000000000001;0.36195363219714605
3.6400000000000006;0.3627407918679802
3.6500000000000004;0.36352115422109577
3.66;0.36429479822575145
3.67;0.3650618016948238
3.6799999999999997;0.3658222413052812
3.6899999999999995;0.3665761926182325
3.700000000000001;0.3673237300985596
